y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
Dragspel,3.52873,1668.95645,1000.92522,-352.40264,0.00000,Lindstedsvägen 24,2.85426,-3.13123,5473.00929,-89186.43493,True,False,-7.05745
Dragspel,0.68032,1488.44135,1000.66366,-67.71562,0.00000,Lindstedsvägen 24,2.24461,-1.00299,5472.83014,-89185.16709,True,False,-1.36065
Nyckelharpa,-0.21183,83.84017,1000.35564,21.43729,0.00000,N/A,0.60770,1.54814,5474.31280,-89185.83626,False,False,0.42366
Dragspel,1.32591,52.91814,1001.07490,-132.15678,0.00000,N/A,1.79989,-1.61135,5475.21607,-89187.37930,True,False,-2.65182
Nyckelharpa,-1.11619,1167.91536,1000.63817,111.79602,0.00000,Lindstedsvägen 24,-2.02146,0.97864,5474.96626,-89184.99774,False,False,2.23237
Nyckelharpa,0.55622,118.51253,1000.80806,-55.32764,0.00000,N/A,0.02591,0.12269,5474.91772,-89186.61523,False,False,-1.11245
Nyckelharpa,1.60704,48.24194,1000.24023,-160.54325,0.00000,N/A,1.62809,-1.65220,5473.91468,-89185.63583,True,False,-3.21407
Nyckelharpa,0.23059,52.92163,1000.61372,-22.86992,0.00000,N/A,0.21264,0.45236,5481.12448,-89185.33946,False,False,-0.46118
Serpent,1.00637,767.77376,1000.79495,-100.25004,0.00000,Entrée,1.94599,-0.32217,5473.76644,-89186.74546,True,False,-2.01274
Dragspel,1.20982,-124.46353,1000.72980,-120.92046,-0.00000,N/A,2.86204,-3.41106,5471.53984,-89185.56579,True,False,-2.41963
Dragspel,2.89444,-118.47793,1000.44330,-289.20610,-0.00000,Slussen,3.30488,-4.17439,5475.08256,-89187.53765,True,False,-5.78887
Dragspel,-0.49634,-360.78705,1001.02943,49.96301,-0.00000,N/A,1.45279,1.14954,5473.28177,-89186.69466,False,False,0.99268
Dragspel,1.89481,62.27614,1000.92233,-188.92987,0.00000,N/A,0.43716,-1.53775,5473.17154,-89186.57707,True,False,-3.78962
Dragspel,2.03156,-791.35280,1000.58342,-202.81045,-0.00000,Entrée,1.19340,-2.17792,5474.16828,-89186.04762,True,False,-4.06312
Nyckelharpa,0.38968,131.72554,1000.34076,-38.78240,0.00000,N/A,1.17709,-0.22388,5476.42326,-89186.36711,False,False,-0.77937
Nyckelharpa,1.59073,-428.38468,1000.67432,-158.77091,-0.00000,Slussen,1.72475,-1.47677,5479.79989,-89185.16090,True,False,-3.18145
Dragspel,0.81414,424.56668,1000.35328,-81.14476,0.00000,Slussen,1.44998,-1.08130,5474.35354,-89185.58096,True,False,-1.62829
Dragspel,0.65276,-21.72564,1000.19396,-65.09225,-0.00000,N/A,-1.43668,0.75975,5475.31140,-89185.38203,False,False,-1.30552
Dragspel,-0.58961,629.96230,1000.72937,59.11245,0.00000,Entrée,-0.27028,0.17712,5473.24083,-89185.86076,False,False,1.17922
Dragspel,0.08116,-836.69921,1000.18372,-8.10179,-0.00000,Entrée,-0.74110,1.55892,5473.06248,-89187.04350,False,False,-0.16231
Dragspel,0.92787,-473.28725,1000.93798,-92.30232,-0.00000,Slussen,-0.30524,-0.49391,5471.85683,-89186.83352,False,False,-1.85573
Dragspel,1.30540,595.12851,1000.66639,-130.14260,0.00000,Slussen,3.10282,-1.63234,5472.68940,-89187.02073,True,False,-2.61081
Serpent,1.68777,-5.61662,1000.69138,-168.58316,-0.00000,N/A,0.00525,-2.03356,5480.43282,-89187.64353,True,False,-3.37554
Dragspel,0.90889,416.72908,1000.52031,-90.53678,0.00000,Slussen,0.49249,-1.75349,5472.72836,-89186.15618,True,False,-1.81778
Dragspel,-1.53733,2972.59262,1001.00739,154.27356,0.00001,KTH Biblioteket,-0.27380,-0.25793,5477.40573,-89187.20700,True,True,3.07466
Serpent,1.10468,937.30267,1000.68448,-110.26172,0.00000,Entrée,1.67179,-1.10619,5474.35845,-89184.66792,True,False,-2.20937
Serpent,1.65444,2482.92661,1000.64605,-165.08326,0.00000,KTH Biblioteket,1.17866,-2.56017,5474.76181,-89184.85985,True,True,-3.30887
Nyckelharpa,1.93143,-756.45283,1000.34315,-192.95914,-0.00000,Entrée,1.67205,-2.43641,5478.47972,-89185.70743,True,False,-3.86286
Dragspel,0.99110,818.58002,1000.53423,-98.97720,0.00000,Entrée,2.02680,-2.14909,5474.64733,-89186.10052,True,False,-1.98221
Serpent,1.40105,992.31941,1000.44254,-139.81847,0.00000,Entrée,0.35882,-1.48598,5477.53961,-89189.03147,True,False,-2.80209
Dragspel,0.80615,-418.45866,1000.78980,-80.51746,-0.00000,Slussen,4.29084,-3.38455,5473.80903,-89186.38032,False,False,-1.61229
Nyckelharpa,0.51150,-407.03158,1000.70361,-50.89520,-0.00000,Slussen,1.65173,-1.22217,5476.37183,-89186.64154,False,False,-1.02301
Dragspel,-0.48984,515.09293,1000.71626,49.50971,0.00000,Slussen,-1.96914,0.32025,5472.64248,-89184.17201,False,False,0.97968
Dragspel,0.35210,661.51710,1000.23645,-35.02427,0.00000,Entrée,-0.86412,-0.68132,5474.02735,-89185.53939,True,False,-0.70420
Nyckelharpa,0.71520,-1672.56842,1000.64257,-71.35369,-0.00000,Östra stationen,2.33305,-0.62451,5476.11771,-89187.49438,False,False,-1.43040
Dragspel,1.30981,-1632.94034,1000.33677,-130.86014,-0.00000,Östra stationen,1.71452,-2.12729,5470.77061,-89186.27154,False,False,-2.61963
Serpent,-1.68750,720.98338,1000.48228,169.03523,0.00000,Entrée,-4.15396,2.11642,5478.45298,-89188.99812,False,False,3.37501
Nyckelharpa,3.42744,-327.29802,1000.70139,-342.47836,-0.00000,Slussen,2.08748,-2.28957,5474.54534,-89186.43967,True,False,-6.85489
Serpent,1.52345,-436.37687,1000.42875,-152.24335,-0.00000,Slussen,1.58732,-0.30538,5476.98599,-89184.73979,True,False,-3.04691
Dragspel,1.14807,69.67417,1000.40059,-114.72106,0.00000,N/A,1.42417,-1.43028,5474.38515,-89186.96690,True,False,-2.29614
Dragspel,0.32957,2039.96770,1000.68543,-32.62857,0.00000,KTH Biblioteket,2.25887,-2.67608,5474.24528,-89186.14673,True,True,-0.65913
Dragspel,1.13177,-188.51835,1000.85885,-112.74108,-0.00000,N/A,1.12459,-1.50788,5474.53629,-89186.05079,False,False,-2.26354
Serpent,1.23001,-39.16218,1000.79579,-122.67084,-0.00000,N/A,2.53093,-1.76900,5476.18678,-89184.95847,True,False,-2.46003
Nyckelharpa,1.03746,1880.47682,1000.57567,-103.49332,0.00000,Östra stationen,0.31524,-2.08639,5476.16517,-89186.49855,True,False,-2.07491
Nyckelharpa,1.73930,889.18858,1000.54455,-173.67079,0.00000,Entrée,1.75660,-0.31565,5477.82293,-89185.28661,True,False,-3.47860
Serpent,2.07964,152.12566,1000.45335,-207.70802,0.00000,N/A,2.46839,-0.51033,5475.41493,-89184.06042,True,False,-4.15927
Nyckelharpa,0.90874,-708.11263,1000.67329,-90.59451,-0.00000,Slussen,1.68595,-0.50842,5479.26892,-89187.89740,False,False,-1.81748
Dragspel,0.66693,198.41264,1000.15907,-66.55356,0.00000,N/A,0.87923,2.33861,5473.27406,-89187.46989,False,False,-1.33387
Dragspel,0.16766,-449.57911,1000.77218,-16.22142,-0.00000,Slussen,2.94038,-0.99003,5474.62327,-89186.99838,False,False,-0.33533
Dragspel,2.03326,31.16208,1000.55099,-203.13721,0.00000,N/A,2.33760,-1.57900,5473.77941,-89188.53126,True,False,-4.06651
Dragspel,0.10346,-959.20891,1000.93782,-10.03609,-0.00000,Entrée,1.82505,-3.32308,5474.76469,-89185.81557,False,False,-0.20693
Dragspel,0.37865,-1235.07419,1001.02760,-37.54347,-0.00000,Brinnelvägen 8,-0.00319,1.78217,5472.28005,-89185.55163,False,False,-0.75729
Nyckelharpa,1.36716,-502.72617,1000.52997,-136.48120,-0.00000,Slussen,1.98234,-1.00947,5473.32771,-89185.81590,False,False,-2.73432
Dragspel,0.57070,-2043.12571,1001.11716,-56.52744,-0.00000,KTH Biblioteket,3.47035,-0.61410,5475.44641,-89186.63455,False,False,-1.14139
Dragspel,2.30708,-276.60215,1000.32306,-230.57888,-0.00000,Slussen,1.51104,-3.42047,5474.01983,-89183.05040,True,False,-4.61416
Nyckelharpa,1.63835,-555.98063,1000.21768,-163.69832,-0.00000,Slussen,0.62833,-1.74540,5476.81010,-89186.52906,True,False,-3.27670
Dragspel,0.03143,-841.64943,1000.71384,-2.80342,-0.00000,Entrée,0.92024,-0.18465,5473.56729,-89186.44264,False,False,-0.06285
Dragspel,0.93037,-135.70922,1000.12282,-92.99351,-0.00000,N/A,1.58790,-3.48574,5475.24305,-89184.56880,False,False,-1.86073
Serpent,1.58964,-1483.95988,1000.65372,-158.85767,-0.00000,Lindstedsvägen 24,0.33950,-4.34874,5474.73009,-89185.75527,False,False,-3.17928
Dragspel,1.92769,510.12437,1001.08505,-192.33129,0.00000,Slussen,3.61484,-1.75818,5472.98674,-89187.39700,True,False,-3.85537
Dragspel,2.04157,1948.96210,1000.87728,-203.78230,0.00000,Östra stationen,2.53478,-2.06400,5477.14601,-89186.77448,True,False,-4.08315
Serpent,0.75679,-510.08115,1000.74756,-75.43137,-0.00000,Slussen,2.59917,-0.17884,5479.24545,-89187.15739,False,False,-1.51358
Dragspel,1.31605,-2546.85641,1000.61165,-131.12928,-0.00001,KTH Biblioteket,2.32599,-1.50190,5475.14710,-89185.35743,False,False,-2.63209
Dragspel,0.85775,-339.09127,1000.35578,-85.51081,-0.00000,Slussen,-0.18876,-2.30558,5472.36156,-89186.27341,False,False,-1.71550
Nyckelharpa,2.07367,-82.71687,1000.81895,-207.06484,-0.00000,N/A,1.78905,-1.84626,5478.21971,-89185.56289,True,False,-4.14734
Serpent,1.18686,-382.14347,1000.68381,-118.52269,-0.00000,Slussen,-1.57628,-1.48565,5476.25696,-89183.19244,False,False,-2.37372
Nyckelharpa,-0.60902,153.95754,1000.63288,61.17499,0.00000,Slussen,0.31254,0.40989,5476.54825,-89187.39158,False,False,1.21805
Nyckelharpa,-0.54488,418.91755,1000.73781,54.79576,0.00000,Slussen,-0.52772,0.43132,5480.31023,-89187.23978,False,False,1.08976
Serpent,-1.15830,788.60168,1000.29847,115.89991,0.00000,Brinnelvägen 8,-0.50928,0.89227,5472.99999,-89185.11312,False,False,2.31660
Nyckelharpa,1.38478,284.58747,1000.18711,-138.29829,0.00000,N/A,1.36271,-0.63147,5478.71811,-89185.41361,True,False,-2.76956
Dragspel,0.88146,256.95859,1000.73213,-87.61723,0.00000,N/A,0.97762,-0.77096,5473.37652,-89185.88555,True,False,-1.76292
Dragspel,1.37996,-822.26857,1000.33859,-137.96748,-0.00000,Entrée,2.94432,-0.07441,5475.26041,-89185.64378,False,False,-2.75992
Dragspel,1.12946,663.98501,1000.49870,-112.46765,0.00000,Slussen,1.41871,-1.56454,5475.20322,-89185.78635,True,False,-2.25891
Nyckelharpa,0.12380,-104.90107,1000.59028,-12.20128,-0.00000,N/A,0.29615,1.40507,5474.42897,-89188.86711,False,False,-0.24759
Dragspel,1.54791,-278.95087,1001.10414,-154.34365,-0.00000,Slussen,-0.39439,0.80274,5476.17887,-89187.62072,True,False,-3.09582
Dragspel,1.65513,-1122.87632,1000.39764,-165.13474,-0.00000,Brinnelvägen 8,0.84414,-0.63981,5476.58955,-89186.87076,False,False,-3.31026
Nyckelharpa,2.58244,-2349.47148,1000.70405,-258.04020,-0.00000,KTH Biblioteket,2.93098,-1.95412,5478.21489,-89186.46827,False,False,-5.16488
Dragspel,0.79973,1417.51857,1000.82435,-79.51380,0.00000,Lindstedsvägen 24,0.06580,0.70946,5474.58377,-89186.43372,True,False,-1.59947
Dragspel,0.46401,458.09182,1000.56004,-46.18069,0.00000,Slussen,3.26519,-0.53371,5475.58301,-89186.24885,False,False,-0.92803
Serpent,1.63442,619.22237,1000.73704,-163.17754,0.00000,Slussen,1.37771,-1.69965,5478.20306,-89189.08714,True,False,-3.26883
Nyckelharpa,0.79668,-126.08386,1000.22108,-79.54396,-0.00000,N/A,1.41828,-0.24570,5472.64870,-89187.45797,False,False,-1.59336
Dragspel,3.41710,-1037.35171,1000.76310,-341.19068,-0.00000,Brinnelvägen 8,2.89217,-2.82359,5472.53929,-89183.86328,True,False,-6.83419
Dragspel,0.87691,1914.16951,1000.94610,-87.41749,0.00000,KTH Biblioteket,-0.17266,0.91714,5473.74807,-89184.35569,True,False,-1.75382
Nyckelharpa,4.04574,232.89346,1000.49120,-404.41711,0.00000,N/A,4.40678,-3.98905,5480.10349,-89185.57932,True,False,-8.09148
Dragspel,0.86856,-13.28451,1000.79026,-86.33793,-0.00000,N/A,-0.15573,0.19000,5472.14264,-89186.74250,False,False,-1.73713
Dragspel,0.45216,-1733.32067,1000.67759,-44.70321,-0.00000,Östra stationen,1.64095,-0.97778,5473.99362,-89187.62812,False,False,-0.90433
Dragspel,1.57081,-198.21486,1000.89792,-156.55516,-0.00000,N/A,2.37924,-2.68227,5473.95007,-89187.87187,True,False,-3.14163
Dragspel,1.70986,249.89760,1000.89633,-170.42975,0.00000,N/A,0.53768,-1.04948,5473.71100,-89185.34518,True,False,-3.41972
Dragspel,0.92538,1380.66071,1000.41505,-92.48483,0.00000,Lindstedsvägen 24,2.23525,-2.04989,5474.68993,-89184.54022,True,False,-1.85076
Serpent,1.12498,-127.84398,1000.58378,-112.41611,-0.00000,N/A,0.45884,-1.49240,5479.28761,-89186.90419,False,False,-2.24997
Nyckelharpa,0.40821,591.04136,1000.47340,-40.56941,0.00000,Slussen,0.79394,-0.12489,5474.70500,-89185.93258,False,False,-0.81642
Dragspel,-0.30680,-983.31988,1001.02293,31.05102,-0.00000,Entrée,0.17419,-2.88602,5474.24320,-89185.44420,False,False,0.61359
Serpent,2.93822,-1793.23180,1000.76195,-293.56076,-0.00000,KTH Biblioteket,2.94542,-3.24202,5475.99936,-89185.56213,True,False,-5.87644
Nyckelharpa,1.55566,-1234.57144,1000.23360,-155.41516,-0.00000,Brinnelvägen 8,1.97870,-1.84250,5473.57739,-89186.37780,False,False,-3.11133
Nyckelharpa,-0.26475,322.29677,1000.66621,26.77296,0.00000,Slussen,-0.74709,0.05243,5480.17491,-89186.00948,False,False,0.52951
Dragspel,0.90243,-1178.78119,1000.16474,-90.15295,-0.00000,Brinnelvägen 8,2.66470,-2.38816,5473.23609,-89187.71608,False,False,-1.80486
Dragspel,0.79809,-265.33262,1001.06341,-79.35843,-0.00000,N/A,2.81181,-1.26634,5476.09797,-89186.53137,False,False,-1.59617
Dragspel,3.28411,-194.62087,1000.93777,-328.12556,-0.00000,Slussen,1.38194,-2.61618,5473.86127,-89186.51013,True,False,-6.56822
Dragspel,2.36585,-520.36039,1000.79634,-236.42945,-0.00000,Slussen,2.24416,-0.83950,5474.38860,-89186.69476,True,False,-4.73169
Serpent,-0.14483,449.28396,1000.65843,14.83543,0.00000,Slussen,-1.10495,0.43769,5474.94684,-89186.92838,False,False,0.28966
Dragspel,-1.78425,-686.42188,1000.75432,178.63218,-0.00000,Slussen,-0.96422,2.35520,5474.06647,-89184.40074,False,False,3.56850
Nyckelharpa,1.95084,539.15939,1000.53796,-194.85430,0.00000,Slussen,2.34342,-1.62501,5477.59567,-89189.58490,True,False,-3.90168
Dragspel,0.51784,120.29672,1000.55495,-51.73829,0.00000,N/A,1.28607,-0.95520,5472.32573,-89186.92454,False,False,-1.03569
Nyckelharpa,1.71431,340.08924,1000.65750,-171.13638,0.00000,N/A,1.76550,-1.98738,5478.27603,-89186.98499,True,False,-3.42862
Dragspel,1.69383,396.53748,1000.42341,-169.18512,0.00000,Slussen,2.41396,-3.46907,5477.36356,-89188.15955,True,False,-3.38766
Nyckelharpa,0.67098,-947.31456,1000.68579,-66.83999,-0.00000,Entrée,0.12208,-1.11125,5475.66541,-89186.07748,False,False,-1.34195
Dragspel,0.84968,525.36389,1000.42990,-84.69048,0.00000,Slussen,2.14226,-0.24139,5473.50953,-89185.23992,True,False,-1.69937
Dragspel,1.14923,139.87413,1000.94416,-114.36106,0.00000,N/A,2.37552,-0.95315,5474.25159,-89186.32171,True,False,-2.29846
Dragspel,0.07746,775.38353,1000.66673,-7.44359,0.00000,Entrée,0.19036,0.75444,5473.52746,-89185.94767,False,False,-0.15492
Nyckelharpa,3.01278,-963.11279,1000.25754,-301.04413,-0.00000,Brinnelvägen 8,2.15197,-2.98289,5474.88063,-89187.10877,True,False,-6.02555
Serpent,1.23597,1238.10533,1000.60654,-123.37035,0.00000,Brinnelvägen 8,2.63697,-0.03470,5474.64953,-89184.88741,True,False,-2.47194
Dragspel,1.19167,653.65602,1000.68157,-118.82720,0.00000,Slussen,0.52863,-2.63311,5472.66172,-89186.90922,True,False,-2.38334
Dragspel,0.47141,338.11482,1000.30908,-46.84198,0.00000,Slussen,3.38250,-0.33301,5473.75512,-89187.87249,False,False,-0.94283
Dragspel,1.21746,-1134.82235,1000.60961,-121.48106,-0.00000,Brinnelvägen 8,1.39719,0.15527,5475.05918,-89186.92574,False,False,-2.43493
Dragspel,0.38943,675.13738,1000.68258,-38.69081,0.00000,Entrée,0.23066,0.82022,5473.14325,-89187.20618,True,False,-0.77887
Nyckelharpa,2.53164,1829.10268,1000.60841,-252.92047,0.00000,Östra stationen,1.49767,-2.92326,5474.74535,-89185.78872,True,False,-5.06328
Nyckelharpa,2.81968,-180.77467,1000.40726,-281.71902,-0.00000,Slussen,2.48542,-3.38802,5478.25974,-89186.14572,True,False,-5.63935
Dragspel,-0.64163,2288.50926,1000.67672,64.36971,0.00000,KTH Biblioteket,-0.39247,0.44921,5473.70390,-89186.22224,True,True,1.28326
Dragspel,0.75459,308.12985,1000.51005,-75.32472,0.00000,Slussen,0.39265,0.78507,5475.45965,-89184.94592,True,False,-1.50918
Dragspel,1.75176,-339.13992,1000.49695,-174.78113,-0.00000,Slussen,1.43359,-0.35406,5472.57875,-89187.14874,True,False,-3.50352
Nyckelharpa,0.54485,750.21577,1000.71569,-54.24653,0.00000,Entrée,0.55885,0.78314,5474.14259,-89186.60233,True,False,-1.08969
Nyckelharpa,0.65556,1684.35972,1000.63505,-65.40336,0.00000,Östra stationen,-0.56692,-0.19287,5477.91514,-89185.91244,True,False,-1.31112
Dragspel,1.51449,6.80251,1000.36158,-151.41417,0.00000,N/A,0.84645,-0.93234,5475.67108,-89187.56430,True,False,-3.02898
Dragspel,1.39052,325.34349,1000.42938,-138.79330,0.00000,N/A,-0.69697,-0.12115,5475.84918,-89186.07214,True,False,-2.78104
Serpent,0.57570,-1724.51813,1000.70827,-57.23683,-0.00000,Östra stationen,2.49505,0.21389,5473.93283,-89184.89933,False,False,-1.15140
Dragspel,2.57180,-440.90716,1000.53017,-256.74924,-0.00000,Slussen,1.71509,-1.46789,5473.35380,-89187.60208,True,False,-5.14360
Nyckelharpa,0.16262,-39.56016,1000.60225,-16.09509,-0.00000,N/A,-0.22722,0.78647,5474.47061,-89185.64532,False,False,-0.32524
Dragspel,1.25528,-362.16018,1000.79672,-125.32621,-0.00000,Slussen,2.41417,-2.88309,5474.36399,-89184.77136,False,False,-2.51055
Nyckelharpa,0.82176,-612.07587,1000.49890,-81.96279,-0.00000,Slussen,1.12339,0.43227,5473.56567,-89187.10289,False,False,-1.64352
Serpent,0.84079,152.85119,1000.70012,-83.93288,0.00000,N/A,2.03118,0.53833,5473.27233,-89183.98394,False,False,-1.68158
Nyckelharpa,-0.90253,470.13336,1000.58732,90.46923,0.00000,Slussen,0.45268,0.65709,5474.58778,-89185.12885,False,False,1.80506
Serpent,1.51203,418.06016,1000.64751,-150.97608,0.00000,Slussen,2.59067,-2.90792,5479.54791,-89188.26732,True,False,-3.02406
Dragspel,1.41351,570.12024,1000.38907,-141.25609,0.00000,Slussen,2.15880,-3.16050,5472.01166,-89185.43563,True,False,-2.82701
Serpent,1.12713,-567.89951,1000.77542,-112.45274,-0.00000,Slussen,2.96852,-1.02230,5475.21588,-89185.12373,False,False,-2.25425
Nyckelharpa,0.98600,-666.95944,1000.39355,-98.41292,-0.00000,Slussen,1.60812,-0.05452,5476.92933,-89186.71408,False,False,-1.97200
Dragspel,1.24595,351.91833,1000.34986,-124.47340,0.00000,Slussen,2.01057,-0.36581,5472.27369,-89185.64366,True,False,-2.49191
Dragspel,3.00764,-1637.20554,1000.20596,-300.62432,-0.00000,Östra stationen,2.91355,-1.67361,5475.28054,-89186.78411,True,False,-6.01529
Dragspel,-0.85230,2684.94952,1001.12234,85.80967,0.00001,KTH Biblioteket,2.38508,-2.28697,5475.52951,-89186.53115,True,True,1.70460
Dragspel,2.93484,1179.10759,1000.97482,-293.12716,0.00000,Entrée,4.49351,-5.07350,5473.73697,-89185.35695,True,False,-5.86968
Dragspel,0.52983,97.87918,1000.51969,-52.94691,0.00000,N/A,2.13687,-1.02545,5475.68137,-89186.27020,False,False,-1.05966
Dragspel,0.17769,287.44070,1000.67201,-17.20924,0.00000,Slussen,2.68108,-0.43335,5475.23559,-89186.29866,False,False,-0.35537
Dragspel,1.10090,-455.79055,1000.93590,-109.83660,-0.00000,Slussen,3.30500,0.06525,5474.23245,-89186.10175,False,False,-2.20181
Dragspel,1.25007,-1595.35126,1000.73188,-124.85486,-0.00000,Östra stationen,-1.14361,-0.19970,5473.05397,-89185.06219,False,False,-2.50013
Dragspel,0.15119,-171.65950,1000.86917,-14.89943,-0.00000,N/A,2.80126,-1.50321,5474.05367,-89185.59502,False,False,-0.30239
Serpent,1.35621,-1019.57275,1000.72260,-135.19619,-0.00000,Brinnelvägen 8,2.17844,1.06679,5476.37770,-89184.01445,False,False,-2.71242
Dragspel,1.86965,-1122.58375,1000.14925,-186.87660,-0.00000,Brinnelvägen 8,1.09336,-2.66111,5471.30403,-89187.35534,False,False,-3.73929
Serpent,1.06064,984.93669,1000.56486,-105.73271,0.00000,Entrée,0.86306,-0.15515,5474.80497,-89186.46694,True,False,-2.12128
Dragspel,3.34430,-168.47591,1000.47260,-334.08075,-0.00000,Slussen,5.48541,-1.45532,5473.11246,-89186.07711,True,False,-6.68860
Serpent,1.82137,246.97397,1000.66508,-181.92621,0.00000,N/A,3.32965,-1.85625,5475.82227,-89184.98077,True,False,-3.64274
Serpent,1.63670,535.81153,1000.27541,-163.63469,0.00000,Slussen,4.91856,0.86575,5480.35429,-89187.71779,True,False,-3.27340
Nyckelharpa,0.43789,-1359.62099,1000.64396,-43.63126,-0.00000,Lindstedsvägen 24,-0.79563,-0.31835,5473.33447,-89184.99695,False,False,-0.87578
Nyckelharpa,0.98196,-1847.62834,1000.39430,-97.91761,-0.00000,Östra stationen,0.69498,-0.26302,5478.01505,-89185.70994,False,False,-1.96392
Nyckelharpa,0.08049,-1133.18564,1000.40806,-7.77917,-0.00000,Brinnelvägen 8,0.77312,-0.43084,5479.64918,-89186.47172,False,False,-0.16099
Dragspel,-1.07989,2091.68768,1000.43861,108.25690,0.00000,KTH Biblioteket,-1.36997,-0.14269,5476.12449,-89186.22732,True,True,2.15977
Dragspel,0.83441,-594.59990,1000.97424,-82.86162,-0.00000,Slussen,2.04047,-0.30612,5472.88919,-89188.67242,False,False,-1.66883
Dragspel,1.10925,951.54642,1000.43433,-110.88342,0.00000,Entrée,1.43280,-2.38176,5475.64643,-89186.54903,True,False,-2.21849
Nyckelharpa,0.02390,2060.62690,1000.26491,-2.25538,0.00000,KTH Biblioteket,-1.28892,0.39151,5477.98121,-89185.78420,True,True,-0.04781
Dragspel,0.65219,1492.56805,1000.62979,-64.76902,0.00000,Lindstedsvägen 24,2.29084,-2.63096,5473.55843,-89186.96607,True,False,-1.30438
Dragspel,0.07764,1330.92247,1000.85528,-7.55981,0.00000,Lindstedsvägen 24,-0.73914,0.37854,5475.64480,-89186.20250,True,False,-0.15528
Dragspel,2.14157,-158.84446,1000.65798,-213.80003,-0.00000,N/A,1.73752,-2.62330,5473.29775,-89187.35457,True,False,-4.28314
Nyckelharpa,2.23823,200.58234,1000.54960,-223.65577,0.00000,N/A,3.47849,-0.57522,5474.66782,-89188.37240,True,False,-4.47646
Dragspel,0.79404,63.03682,1000.58759,-79.30715,0.00000,N/A,0.89452,-2.73500,5473.17896,-89188.67270,False,False,-1.58808
Dragspel,1.89357,499.21463,1000.76651,-188.97697,0.00000,Slussen,1.13367,-3.06185,5473.56927,-89184.88535,True,False,-3.78713
Dragspel,1.39754,-339.71502,1000.59918,-139.66441,-0.00000,Slussen,1.01294,2.09735,5474.21720,-89184.64015,True,False,-2.79507
Serpent,0.57327,-585.15690,1000.47476,-57.28680,-0.00000,Slussen,0.57576,-1.58516,5480.55039,-89188.50300,False,False,-1.14655
Dragspel,0.77513,416.15070,1000.27915,-77.29031,0.00000,Slussen,1.87209,-1.58615,5473.81025,-89187.23632,True,False,-1.55026
Dragspel,-0.53542,293.08718,1000.85922,53.76114,0.00000,Slussen,-2.10631,-0.00732,5475.56376,-89186.19276,False,False,1.07084
Nyckelharpa,0.82137,-1064.17863,1000.73155,-81.85465,-0.00000,Brinnelvägen 8,0.42732,0.69751,5479.07273,-89185.05378,False,False,-1.64274
Dragspel,2.11116,388.05131,1001.07968,-210.71603,0.00000,N/A,1.07358,-2.72202,5474.26873,-89185.34097,True,False,-4.22233
Serpent,0.32213,794.65573,1000.85053,-31.88339,0.00000,Entrée,0.38023,0.33766,5478.61531,-89186.38518,True,False,-0.64427
Nyckelharpa,2.14687,-1541.43053,1000.38335,-214.48673,-0.00000,Östra stationen,2.33917,-2.62357,5475.17599,-89185.02775,False,False,-4.29374
Dragspel,-0.23456,1540.46498,1000.30196,23.60370,0.00000,Östra stationen,-1.77267,-1.08770,5475.31216,-89185.48603,True,False,0.46912
Dragspel,0.76406,-136.53527,1000.71457,-76.34235,-0.00000,N/A,0.52130,-0.19930,5473.57814,-89186.72653,False,False,-1.52812
Dragspel,0.75838,1268.71826,1000.34922,-75.74908,0.00000,Brinnelvägen 8,1.03443,-0.95174,5472.06559,-89187.46956,True,False,-1.51676
Serpent,-0.07727,155.20737,1000.93420,8.17348,0.00000,N/A,-1.44382,-1.48722,5478.59797,-89187.31510,False,False,0.15453
Nyckelharpa,0.16819,463.36873,1000.23147,-16.62077,0.00000,Slussen,-0.12410,-1.49705,5472.94995,-89184.76631,False,False,-0.33638
Dragspel,1.83136,719.65320,1001.27382,-182.53247,0.00000,Slussen,2.75622,-0.61046,5475.03608,-89185.41679,True,False,-3.66273
Serpent,0.24451,377.81209,1000.35406,-24.42445,0.00000,Slussen,1.20787,-2.78393,5475.82696,-89183.25476,False,False,-0.48902
Dragspel,0.36006,851.53731,1000.75351,-35.53454,0.00000,Entrée,1.50993,-1.28075,5474.31309,-89186.95266,True,False,-0.72012
Serpent,1.46874,14.20424,1000.70547,-146.49651,0.00000,N/A,2.01864,0.15240,5478.00560,-89187.21827,True,False,-2.93749
Dragspel,0.24248,1374.42010,1000.70332,-23.96376,0.00000,Lindstedsvägen 24,0.85902,-0.42966,5473.77660,-89185.45900,True,False,-0.48496
Dragspel,1.72248,341.84142,1000.72900,-171.80730,0.00000,N/A,1.94699,-0.67863,5473.61054,-89187.13532,True,False,-3.44496
Dragspel,-0.44394,214.75356,1000.84661,44.63667,0.00000,Slussen,-0.29535,1.22133,5475.55711,-89188.09276,False,False,0.88787
Nyckelharpa,1.83728,-1890.64352,1000.42432,-183.57550,-0.00000,KTH Biblioteket,2.28688,-2.11584,5473.12953,-89184.49761,False,False,-3.67455
Nyckelharpa,1.77042,1.62593,1000.37737,-176.76508,0.00000,N/A,0.67123,-1.66048,5474.91919,-89187.25440,True,False,-3.54083
Serpent,2.93323,-1356.72395,1000.40053,-293.13615,-0.00000,Lindstedsvägen 24,2.49755,-4.04410,5475.59580,-89184.28922,True,False,-5.86646
